station_code,lat,lng,old_district,old_province,new_district,new_province,region,technician
C.QNG10045,14.717153,107.69073,Ngoc Hoi,Kon Tum,Xã Bờ Y,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10109,14.515376,107.92021,Dak Ha,Kon Tum,Xã Đăk Hà,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10110,14.354678,107.99435,Kon Tum,Kon Tum,Phường Kon Tum,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10111,15.1818,108.889,Son Tinh,Quảng Ngãi,Xã Tịnh Khê,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10112,15.126377,108.80253,Quang Ngai,Quảng Ngãi,Phường Cẩm Thành,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10117,15.128738,108.802029,Quang Ngai,Quảng Ngãi,Phường Nghĩa Lộ,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10133,14.352185,108.000967,Kon Tum,Kon Tum,Phường Kon Tum,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10137,14.382811,107.978603,Kon Tum,Kon Tum,Phường Đăk Cấm,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10138,14.379755,107.971614,Kon Tum,Kon Tum,Phường Đăk Cấm,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10141,15.112786,108.787337,Quang Ngai,Quảng Ngãi,Phường Nghĩa Lộ,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10143,15.117628,108.797331,Quang Ngai,Quảng Ngãi,Phường Nghĩa Lộ,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10144,14.50666,108.24549,Kon Ray,Kon Tum,Xã Đăk Rve,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10145,14.654379,109.064234,Duc Pho,Bình Định,Phường Sa Huỳnh,Tỉnh Quảng Ngãi,Tây Nguyên,Bình Định
C.QNG10155,14.672251,107.835962,Dak To,Kon Tum,Xã Đăk Tô,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10156,15.31174,108.734344,Binh Son,Quảng Ngãi,Xã Bình Sơn,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10158,14.66843,107.60628,Ngoc Hoi,Kon Tum,Xã Bờ Y,Tỉnh Quảng Ngãi,Tây Nguyên,Kom Tum
C.QNG10161,15.189118,108.67672,Son Tinh,Quảng Ngãi,Xã Ba Gia,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.QNG10163,15.11786,108.79743,Quang Ngai,Quảng Ngãi,Phường Nghĩa Lộ,Tỉnh Quảng Ngãi,Tây Nguyên,Quảng Ngãi
C.STR00004,9.579838,105.972008,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00008,9.585012,105.963837,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00009,9.5943,105.9645,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00012,9.5977,105.9707,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00013,9.422449,105.724892,Thanh Tri,Sóc Trăng,Xã Phú Lộc,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00015,9.438622,105.737167,Thanh Tri,Sóc Trăng,Xã Phú Lộc,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00016,9.611752,106.135704,Long Phu,Sóc Trăng,Xã Long Phú,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00017,9.613665,105.948463,Soc Trang,Sóc Trăng,Phường Sóc Trăng,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00020,9.62517,105.958397,Soc Trang,Sóc Trăng,Phường Sóc Trăng,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00022,9.623919,105.666084,Nga Nam,Sóc Trăng,Phường Ngã Năm,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00023,9.398402,105.714645,Thanh Tri,Bạc Liêu,Xã Phú Lộc,Thành phố Cần Thơ,Mtay,Nguyễn Như Ý
C.STR00024,9.741698,106.067307,Long Phu,Sóc Trăng,Xã Nhơn Mỹ,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00025,9.642088,105.94532,Chau Thanh,Sóc Trăng,Xã An Ninh,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00026,9.60762,105.97757,Soc Trang,Sóc Trăng,Phường Sóc Trăng,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00027,9.627105,105.985191,Soc Trang,Sóc Trăng,Phường Sóc Trăng,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00029,9.590929,106.008453,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00030,9.50054,106.00502,Tran De,Sóc Trăng,Xã Thạnh Thới An,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00032,9.561135,105.967834,My Xuyen,Sóc Trăng,Phường Mỹ Xuyên,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00033,9.703384,105.77565,My Tu,Sóc Trăng,Xã Long Hưng,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.STR00035,9.6003,105.9612,Soc Trang,Sóc Trăng,Phường Phú Lợi,Thành phố Cần Thơ,Mtay,Lưu Văn Tề
C.TNI00038,11.286194,106.204803,Duong Minh Chau,Tây Ninh,Phường Ninh Thạnh,Tỉnh Tây Ninh,KV không quản lý,Võ Kim Lân
C.TNI00212,10.69839,106.65465,Binh Chanh,Ho Chi Minh,Xã Bình Hưng,Thành phố Hồ Chí Minh,HCM,Lê Gia Kiệt
C.TNI0099,106.354874,11.045173,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,KV không quản lý,Võ Kim Lân
C.TNI10135,11.593729,106.32996,Tan Chau,Tây Ninh,Xã Tân Hoà,Tỉnh Tây Ninh,KV không quản lý,Võ Kim Lân
C.TNI3291,106.160423,11.548967,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,KV không quản lý,Võ Kim Lân
C.TNI3825,106.160423,11.548967,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,KV không quản lý,Võ Kim Lân
C.TNI4901,11.54494,106.160576,Tan Chau,Tây Ninh,Xã Tân Châu,Tỉnh Tây Ninh,KV không quản lý,Võ Kim Lân
C.TNI4908,106.160423,11.548967,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,KV không quản lý,Võ Kim Lân
C.TNI4982,106.160423,11.548967,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,KV không quản lý,Võ Kim Lân
C.TVI00003,9.93589,106.336868,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00011,9.928112,106.365326,Chau Thanh,Trà Vinh,Xã Hưng Mỹ,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00013,9.93569,106.336868,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00014,9.936181,106.337288,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00016,9.891671,106.389786,Chau Thanh,Trà Vinh,Xã Hưng Mỹ,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00017,9.803906,106.503609,Cau Ngang,Trà Vinh,Xã Mỹ Long,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00018,9.68449,106.508278,Duyen Hai,Trà Vinh,Phường Trường Long Hoà,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00027,9.980906,106.346672,Tra Vinh,Trà Vinh,Phường Long Đức,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00028,9.659427,106.507851,Duyen Hai,Trà Vinh,Phường Trường Long Hoà,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00029,9.972247,106.352936,Tra Vinh,Trà Vinh,Phường Long Đức,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00031,9.942746,106.346024,Tra Vinh,Trà Vinh,Phường Long Đức,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00032,10.0102934,106.2374179,Cang Long,Trà Vinh,Xã Nhị Long,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00035,9.620705,106.295128,Tra Cu,Trà Vinh,Xã Đại An,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00037,9.936777,106.345917,Tra Vinh,Trà Vinh,Phường Hoà Thuận,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00042,9.926426,106.297684,Chau Thanh,Trà Vinh,Phường Nguyệt Hoá,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00043,9.893381,106.0625,Cau Ke,Trà Vinh,Xã Cầu Kè,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00044,9.961544,106.343704,Tra Vinh,Trà Vinh,Phường Long Đức,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00045,9.814797,106.45797,Cau Ngang,Trà Vinh,Xã Cầu Ngang,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00046,9.80344,106.199303,Tieu Can,Trà Vinh,Xã Tiểu Cần,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00047,9.907576,106.299789,Chau Thanh,Trà Vinh,Xã Song Lộc,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00048,10.017166,106.294273,Cang Long,Trà Vinh,Xã Nhị Long,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00051,9.643596,106.501221,Duyen Hai,Trà Vinh,Phường Duyên Hải,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00052,9.945701,106.331429,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.TVI00054,9.929637,106.339348,Tra Vinh,Trà Vinh,Phường Nguyệt Hoá,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
AGI10626,105.2755544,10.37006559,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,Mtay,Huỳnh Đặng Tứ Khá
CMA10231,105.3225146,9.567577788,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,Mtay,Nguyễn Như Ý
CMA0091,105.4707253,9.080765593045,Muong Te,Lai Châu,Xã Thu Lũm,Tỉnh Lai Châu,Mtay,Nguyễn Như Ý
C.VLO00003,10.246242,105.977036,Vinh Long,Vĩnh Long,Phường Phước Hậu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00007,10.03081,105.838905,Binh Minh,Vĩnh Long,Phường Đông Thành,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00011,9.992358,105.943016,Tam Binh,Vĩnh Long,Xã Ngãi Tứ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00012,10.101086,105.891701,Tam Binh,Vĩnh Long,Xã Song Phú,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00013,10.28443005,105.997142,Long Ho,Vĩnh Long,Xã An Bình,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00014,10.17126,106.162552,Mang Thit,Vĩnh Long,Xã Cái Nhum,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00016,10.145463,106.024292,Long Ho,Vĩnh Long,Xã Long Hồ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00017,10.262947,105.93515,Vinh Long,Vĩnh Long,Phường Long Châu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00018,10.187366,106.000877,Long Ho,Vĩnh Long,Xã Long Hồ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00019,10.119707,105.965279,Tam Binh,Vĩnh Long,Xã Cái Ngang,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00022,10.075399,105.841415,Binh Minh,Vĩnh Long,Phường Bình Minh,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00023,10.252417,105.9536,Vinh Long,Vĩnh Long,Phường Long Châu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00024,10.166528,106.048836,Mang Thit,Vĩnh Long,Xã Tân Long Hội,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00025,10.23555,105.980591,Vinh Long,Vĩnh Long,Phường Phước Hậu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00026,10.216444,105.948975,Long Ho,Vĩnh Long,Phường Tân Hạnh,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00027,10.255767,106.006058,Long Ho,Vĩnh Long,Phường Thanh Đức,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00030,10.070403,105.995911,Tam Binh,Vĩnh Long,Xã Tam Bình,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00031,9.966166,106.074608,Tra On,Trà Vinh,Xã Vĩnh Xuân,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO00032,10.183345,106.020866,Long Ho,Vĩnh Long,Xã Long Hồ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00033,10.013162,106.205261,Vung Liem,Trà Vinh,Xã Trung Ngãi,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO00086,10.071061,106.53953,Ba Tri,Bến Tre,Xã An Ngãi Trung,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO00088,10.2277,106.353,Ben Tre,Bến Tre,Phường Bến Tre,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00114,9.960634,106.08246,Tra On,Trà Vinh,Xã Vĩnh Xuân,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO00115,10.047752,105.9993,Tam Binh,Vĩnh Long,Xã Tam Bình,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00116,10.045915,105.835835,Binh Minh,Vĩnh Long,Phường Đông Thành,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00117,10.112538,105.96728,Tam Binh,Vĩnh Long,Xã Cái Ngang,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00123,10.151858,106.025461,Long Ho,Vĩnh Long,Xã Long Hồ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00124,10.262273,105.936247,Vinh Long,Vĩnh Long,Phường Long Châu,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00268,10.121455,105.905,Tam Binh,Vĩnh Long,Xã Song Phú,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00269,10.000258,105.874253,Binh Minh,Vĩnh Long,Phường Đông Thành,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00270,10.04888,105.85961,Binh Minh,Vĩnh Long,Phường Đông Thành,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO00272,9.915697,106.249011,Chau Thanh,Trà Vinh,Xã Song Lộc,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO0037,10.174092,105.929245,Long Ho,Vĩnh Long,Xã Phú Quới,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10002,10.213008,106.21572,Cho Lach,Bến Tre,Xã Vĩnh Thành,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10003,10.184347,106.27361,Mo Cay Bac,Bến Tre,Xã Phước Mỹ Trung,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10004,10.202587,106.32853,Mo Cay Bac,Bến Tre,Xã Tân Thành Bình,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10005,10.040686,106.379062,Mo Cay Nam,Bến Tre,Xã An Định,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10006,10.003167,106.446278,Thanh Phu,Bến Tre,Xã Đại Điền,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10007,10.098784,106.291563,Mo Cay Nam,Bến Tre,Xã Mỏ Cày,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10008,10.258194,106.1196,Cho Lach,Bến Tre,Xã Chợ Lách,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10009,10.068429,106.363921,Mo Cay Nam,Bến Tre,Xã Thành Thới,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10010,10.232778,106.186333,Cho Lach,Bến Tre,Xã Chợ Lách,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10011,10.233149,106.53004,Binh Dai,Bến Tre,Xã Châu Hưng,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10012,10.057394,106.721511,Binh Dai,Bến Tre,Xã Thới Thuận,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10013,10.165125,106.763112,Binh Dai,Bến Tre,Xã Thới Thuận,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10014,10.110858,106.695916,Binh Dai,Bến Tre,Xã Thạnh Phước,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10016,10.253253,106.494912,Binh Dai,Bến Tre,Xã Châu Hưng,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10017,9.917913,106.542617,Thanh Phu,Bến Tre,Xã An Qui,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10018,9.880776,106.610359,Thanh Phu,Bến Tre,Xã Thạnh Phong,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10019,9.950503,106.512597,Thanh Phu,Bến Tre,Xã Thạnh Phú,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10020,9.947801,106.514045,Thanh Phu,Bến Tre,Xã Thạnh Phú,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10022,10.22342,106.364256,Ben Tre,Bến Tre,Phường An Hội,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10024,10.150815,106.50555,Giong Trom,Bến Tre,Xã Giồng Trôm,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10025,10.133704,106.464233,Giong Trom,Bến Tre,Xã Tân Hào,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10027,10.154662,106.505159,Giong Trom,Bến Tre,Xã Giồng Trôm,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10028,10.237289,106.36964,Ben Tre,Bến Tre,Phường An Hội,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10029,10.221833,106.43344,Giong Trom,Bến Tre,Xã Lương Phú,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10031,10.253163,106.371431,Ben Tre,Bến Tre,Phường Phú Tân,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10032,10.314316,106.262171,Chau Thanh,Tiền Giang,Xã Phú Túc,Tỉnh Vĩnh Long,,
C.VLO10033,10.129667,106.33177,Mo Cay Nam,Bến Tre,Xã Mỏ Cày,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10034,10.128747,106.332914,Mo Cay Nam,Bến Tre,Xã Mỏ Cày,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10035,10.276094,106.046304,Cho Lach,Bến Tre,Xã Phú Phụng,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10036,10.277694,106.28386,Chau Thanh,Bến Tre,Xã Phú Túc,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10037,10.290252,106.203059,Chau Thanh,Bến Tre,Xã Tân Phú,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10038,10.27238,106.244447,Chau Thanh,Bến Tre,Xã Tiên Thuỷ,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10039,10.167501,106.410556,Giong Trom,Bến Tre,Xã Phước Long,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10040,10.065165,106.618777,Ba Tri,Bến Tre,Xã Tân Xuân,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10041,10.283722,106.441694,Chau Thanh,Bến Tre,Xã Giao Long,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10042,10.116107,106.582832,Ba Tri,Bến Tre,Xã Mỹ Chánh Hoà,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10043,10.30979,106.361129,Chau Thanh,Bến Tre,Xã Phú Túc,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10044,10.198639,106.48029,Giong Trom,Bến Tre,Xã Châu Hoà,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10045,9.709582,106.340536,Tra Cu,Trà Vinh,Xã Long Hiệp,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10046,9.944214,106.33964,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10047,9.905444,106.471278,Chau Thanh,Trà Vinh,Xã Hoà Minh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10048,9.606919,106.439701,Duyen Hai,Trà Vinh,Xã Long Thành,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10049,9.656472,106.380306,Tra Cu,Trà Vinh,Xã Đôn Châu,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10050,9.8084,106.506586,Cau Ngang,Trà Vinh,Xã Mỹ Long,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10051,9.688557,106.26018,Tra Cu,Trà Vinh,Xã Trà Cú,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10052,9.796345,106.45174,Cau Ngang,Trà Vinh,Xã Cầu Ngang,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10053,9.63397,106.304377,Tra Cu,Trà Vinh,Xã Đại An,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10054,9.665542,106.42836,Duyen Hai,Trà Vinh,Xã Ngũ Lạc,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10055,9.869286,106.056224,Cau Ke,Trà Vinh,Xã Cầu Kè,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10056,9.691318,106.25994,Tra Cu,Trà Vinh,Xã Trà Cú,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10057,9.799264,106.45178,Cau Ngang,Trà Vinh,Xã Cầu Ngang,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10058,9.759422,106.308923,Tra Cu,Trà Vinh,Xã Tập Sơn,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10059,9.925135,106.341036,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10060,9.635099,106.494554,Duyen Hai,Trà Vinh,Phường Duyên Hải,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10062,9.733206,106.476396,Cau Ngang,Trà Vinh,Xã Hiệp Mỹ,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10063,9.852588,106.444003,Cau Ngang,Trà Vinh,Xã Vinh Kim,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10064,9.633841,106.49317,Duyen Hai,Trà Vinh,Phường Duyên Hải,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10066,9.923439,106.34013,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10067,9.871831,106.347378,Chau Thanh,Trà Vinh,Xã Châu Thành,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10072,9.772369,106.130582,Tieu Can,Trà Vinh,Xã Tân Hoà,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10075,9.871307,106.05624,Cau Ke,Trà Vinh,Xã Cầu Kè,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10076,10.007056,106.267833,Cang Long,Trà Vinh,Xã Nhị Long,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10077,9.871818,106.222345,Tieu Can,Trà Vinh,Xã Tập Ngãi,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10082,10.101865,105.752457,Binh Tan,Vĩnh Long,Xã Tân Quới,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10083,10.095337,106.18579,Vung Liem,Vĩnh Long,Xã Trung Thành,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10084,10.076662,106.046869,Tra On,Vĩnh Long,Xã Hoà Bình,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10085,10.013456,105.99018,Tra On,Vĩnh Long,Xã Trà Côn,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10086,10.110454,106.231044,Vung Liem,Vĩnh Long,Xã Quới Thiện,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10087,10.056927,106.19835,Vung Liem,Vĩnh Long,Xã Trung Ngãi,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10098,9.914128,106.31425,Tra Vinh,Trà Vinh,Phường Nguyệt Hoá,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10099,9.924263,106.34107,Tra Vinh,Trà Vinh,Phường Trà Vinh,Tỉnh Vĩnh Long,Mtay,Nguyễn Thành Nghĩa
C.VLO10100,10.045597,106.587858,Ba Tri,Bến Tre,Xã Ba Tri,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10101,10.304778,106.39013,Chau Thanh,Bến Tre,Xã Giao Long,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10102,10.220861,106.58261,Binh Dai,Bến Tre,Xã Lộc Thuận,Tỉnh Vĩnh Long,Mtay,Lê Minh Tiến
C.VLO10103,10.192526,106.011885,Long Ho,Vĩnh Long,Xã Long Hồ,Tỉnh Vĩnh Long,Mtay,Trường Giang
C.VLO10110,10.164699,105.928278,Long Ho,Vĩnh Long,Xã Phú Quới,Tỉnh Vĩnh Long,Mtay,Trường Giang
